original_text,generated_text,questeval_score,overall_questeval_score
"baltimore, md; reston, va; full time, intern (h1b maybe if already in us)
videology group - <a href=""http://www.videologygroup.com/"" >
internet advertising startup looking primarily for server-side java developers (if your java is rusty but you're good, drop us a note anyway).  i was working for a start-up called lucidmedia networks (hence the ""lmn"" in the e-mail address below), which got acquired by videology.  our stack is java on spring on *nix (mac for dev, linux on the servers) with mysql and some nosql stores on aws.  the baltimore office also has a team on a large .net stack as well, but java teams are spread across both offices.  we have some big projects in the works involving big data and volume as we scale globally and across mediums (video, mobile, etc.).  currently, our reston platform alone handles 4 billion requests a day.
contact me directly at redacted_email.
i actually got hired through a hn ""who is hiring"" thread, and i hired 2 people through these threads. these things do work!","baltimore, md; reston, va; full time, intern (h1b maybe if already in us)
videology group - http://videologygroup.com/ >
network advertising startup looking primarily for server-side java developers (if your java is rusty but you're good, drop us a note anyway).  i was working for a start-up called lucidmedia networks (hence the lmn in the e-mail address below), which got acquired by videology.  our stack is java on spring on *nix (mac for dev, linux on the servers) with mysql and some nosql stores on aws.  the baltimore office also has a team on a large .net stack as well, but java teams are spread across both offices.  we have some big projects in the works involving big data and volume as we scale globally and across mediums (video, mobile, etc.).  currently, our reston platform alone handles 4 billion requests a day.
contact me directly at redacted_email.
i actually got hired through a hn who is hiring thread, and i hired 2 people through these threads. these things do work!",0.40560627255927434,0.6022237928055753
"philadelphia, pa area- python/php web application developer
aweber communications
2 full time opportunities, developing and maintaining python web based applications run on unix based open source platforms.
full details at - <a href=""http://www.aweber.com/careers.htm"" >http://www.aweber.com/careers.htm</a>
responsibilities
    •    developing web based services like aweber.com, and others.
    •    participating in the evolution to python, sqlalchemy, and pylons system wide.
    •    utilizing python, php5, perl, sql, javascript, html, and xml.
    •    being part of a team that provides 24x7 coverage for the production environment.
    •    monitoring the production environment and fixing or escalating problems that arise on production machines.
    •    handling project oriented work, including developing and maintaining apis, creating and maintaining web applications &#38; training others in the production environment.
    •    capacity and performance optimization and planning recommendations.
    •    designing program models and behaviors.
    •    integrating new tools into our processes and suggesting new ways of improving systems.
about aweber
located in huntingdon valley, pa aweber develops and manages an online opt-in email marketing and follow-up service. a growing 100,000+ international customer base access our website 24/7 to manage and send their newsletters to recipients who have specifically opted in on their website to receive that information.
please email with the subject ""web application developer"" a cover letter describing why you feel this is the position for you, salary requirements, your preferred desktop os and detailed pdf resume.
email- redacted_email","philadelphia, pa area- python/php web application developer
aweber communications
2 full time opportunities, developing and maintaining python web based applications run on unix based open source platforms.
full details at - 
responsibilities
  •  developing web based services like aweber.com, and others.
  • () participating in the evolution to python, sqlalchemy, and pylons system wide.
 • •  utilizing python, php5, perl, sql, javascript, html, and xml.
  •  being part of a team that provides 24x7 coverage for the production environment.
  •• •  monitoring the production environment and fixing or expanding problems that arise on production machines.
• •	 • being part of a team that provides 24x7 coverage for the production environment.
  • •  monitoring the production environment and fixing or increasing problems that arise on production machines.
• •	 • being part of a team that provides 24x7 coverage for the production environment.

=== •  monitoring the production environment and fixing or upward problems that arise on production machines.
• *	 • being part of a team that provides 24x7 coverage for",0.551856158000632,0.6022237928055753
"sense - <a href=""https://senseplatform.com"" > - lead ux/ui designer
at sense, we're building next-generation data science platform to power the future of science and business.  we're a small team, ventured backed, and located in san francisco.
designer #1: lead product/ux/ui designer
we're looking for a talented designer to lead product, ux, and ui design at sense.  you'd be part of first 5 employees and would be responsible for crafting the entire product experience.  you should love solving tough ui challenges elegantly, building beautiful and highly-functional user experiences, and working with creative and talented peers.
competitive compensation: $80k-$110k, 1%-3% equity.
if you think you might want to join us, email redacted_email with a link to your past work.","sense - https://senseplatform.com > - lead ux/ui designer
at sense, we're building next-generation data science platform to power the future of science and business.  we're a small team, venture backed, and located in san francisco.
designer #1: lead product/ux/ui designer
we're looking for a talented designer to lead product, ux, and ui design atsense.  you'd be part of first 5 employees and would be responsible for crafting the entire product experience.  you should love solving tough ui challenges elegantly, building beautiful and highly-functional user experiences, and working with creative and talented peers.
competitive compensation: $80k-$110k, 1% equity.
if you think you might want to join us, email redacted_email with a link to your past work.",0.7549254531807573,0.6022237928055753
"braintree - menlo park, ca or chicago, il
full time developers, designers, security engineers, system engineers, data engineers
braintree helps businesses process credit card payments by providing a merchant account, payment gateway, recurring billing and credit card storage. we're unlike others in the industry; we think and do things differently.
our team is talented, our practices are collaborative (pairing, agile), we work on challenging problems (high availability, quality of service, scaling, security), and our team has 10% time to work on whatever they want. developers use and love our product. although we mostly work with ruby, we also work with python, node.js, php, java, .net, perl, and objective-c
more about our people, practices, and software: <a href=""http://www.braintreepayments.com/devblog"" >http://www.braintreepayments.com/devblog</a>
apply at <a href=""http://www.braintreepayments.com/braintree-careers"" >http://www.braintreepayments.com/braintree-careers</a>","braintree - menlo park, ca or chicago, il
full time developers, designers, security engineers, system engineers, data engineers
braintree helps businesses process credit card payments by providing a merchant account, payment gateway, recurring billing and credit card storage. we're unlike others in the industry; we think and do things differently.
our team is talented, our practices are collaborative (pairing, agile), we work on challenging problems (high availability, quality of service, scaling, security), and our team has 10% time to work on whatever they want. developers use and love our product. while we mostly work with ruby, we also work with python, node.js, php, java, .net, perl, and objective-c
more about our people, practices, and software: 
apply at '",0.5989781297106651,0.6022237928055753
"hayes valley, san francisco, ca
(winter interns welcome)
2bkco - <a href=""http://2bkco.com/"" >http://2bkco.com/</a>
we're a small team looking to bring on a designer/developer to help perfect our pre-launch social product. we love participatory media, social media, the things that people create. we love connecting people all over the world. we want to build something meaningful. founded by caterina fake, of flickr and hunch, we're well funded and growing carefully.
if you're interested, get in touch with us at redacted_email!","hayes valley, san francisco, ca
(our winter interns welcome)
2bkco - 
we're a small team looking to bring on a designer/developer to help perfect our pre-launch social product. we love participatory media, social media, the things that people create. we love connecting people all over the world. we want to build something meaningful. founded by mirely, of yelp and hunch, we're well funded and growing carefully.
if you're interested, get in touch with us at redacted_email!",0.5908295859049895,0.6022237928055753
"palo alto/menlo park, ca - lead designer - full time
everyme is looking for a lead designer. we're building the true social network, backed by the address book. we do an incredible amount of intensive computations, but everyone we have showed the product to is surprised by how we've managed to keep the ui beautiful, simple and focused. we like to think we're a dream home for a designer, as every one of our 5 engineers all implement psds to the pixel. we're looking for someone who has designed ios/mac apps before, and has a keen eye for pixel perfection.
you'll be challenged on a daily basis to make our complex algorithms look simple to the end user. mg siegler wrote a great post on us, which has a little more info about everyme[1]. we've raised $1.5m from crunchfund and others (andreessen horowitz, greylock, sv angel).
to apply, please email oliver at everyme dot com with some of your previous work.
1. <a href=""http://parislemon.com/post/11647475506/your-true-social-network"" >http://parislemon.com/post/11647475506/your-true-social-netw...</a>","palo alto/menlo park, ca - lead designer - full time
ifme is looking for a lead designer. we're building the true social network, backed by the address book. we do an incredible amount of intensive computations, but everyone we have demonstrated the product to is well by how we've managed to keep the ui beautiful, simple and focused. we like to think we're a dream home for a designer, as every one of our 5 engineers all implement psds to the pixel. we're looking for someone who has designed ios/mac apps before, and has a keen eye for pixel beauty.
you'll be challenged on a daily basis to make our complex algorithms look simple to the end user. mull hlller wrote a great post on us, which has a little more info about everyme[1]. we've raised $1.5m from crunchfund and others ( andreessen horowitz, greylock, sv angel).
to apply, please email oliver at everyme dot com with some of your previous work.
1. &",0.6042377587080632,0.6022237928055753
"thinknum - <a href=""http://www.thinknum.com"" > - nyc ( moving to sf in a couple of weeks for a 4 month accelerator then moving back to nyc ). 
- hiring 2 software engineers
email: redacted_email","thinknum - http://thinknum.com > - nyc ( moving to sf in a couple of weeks for a 4 month accelerator then moving back to nyc ). 
- hiring 2 software engineers
email: redacted_email'",0.7379038888098914,0.6022237928055753
"chicago, il sr. javascript/risk web developer (h1bs welcome) internal recruiting / not a 3rd party solicitation
we are looking for an outstanding developer who can take the lead in creating interactive, real-time web-based applications for our risk and profit tracking system.  these applications will be used by all level of employees, from ceo to new employee, to view and track risk and profitability metrics for the firm.  the applications must be user-friendly, high performance, and secure.
the ideal candidate will be an expert in javascript and a web framework such as extjs with the ability to manage their own web servers and some database access.  you will work alongside the users, so you’ll need to understand their processes and create working solutions.
qualifications:
•	expert knowledge of javascript/html5/css3 and at least one back-end web platform technology (e.g. c#, java, python)
•	proficiency with a javascript framework such as extjs or jquery
•	knowledge of and ability to work within cross-browser constraints
•	experience delivering real-time data-driven web applications using technologies such as web sockets
•	extensive experience suggesting and developing intuitive ways to display and input data
•	experience designing layouts, ui structure, and discovering usage patterns
•	ability to communicate empathically with users
•	select and deploy web servers, maintain and troubleshoot web server infrastructure
•	ability to prioritize tasks and manage time effectively
•	desire and ability to work in the fast-paced, results-driven team environment of a trading company
please feel free to contact me directly.
redacted_email or 312.813.1287","chicago, il sr. javascript/risk web developer (h1bs welcome) internal recruiting / not a 3rd party recruitment
we are looking for an outstanding developer who can take the lead in creating interactive, real-time web-based applications for our risk and profit tracking system.  these applications will be used by all level of employees, from ceo to new employee, to view and track risk and profitability metrics for the firm.  the applications must be user-friendly, high performance, and secure.
the ideal candidate will be an expert in javascript and a web framework such as extjs with the ability to manage their own web servers and some database access.  you will work alongside the users, so you’ll need to understand their processes and create working solutions.
qualifications:
•	expert knowledge of javascript/html5/css3 and at least one back-end web platform technology (e.g. c#, java, python)
•	proficiency with a javascript framework such as extjs with the ability to manage their own web servers and some database access.  you will work alongside the users, so you’ll need to understand their processes and create working solutions.
qualifications:
•",0.630740283400236,0.6022237928055753
"san francisco bay area, ca - gumroad
we want to make selling stuff online as easy as sharing a link. kind of like square, but for digital goods.
probably the earliest stage startup on here. it's just me. you'll be super involved, have a ton of impact, and will have a sizable chunk of the company. you'll also have face-time with all of our awesome investors. i'll help you start your next company when you're ready to take the leap for yourself.
contact me using the email in my profile if you're interested.","san francisco bay area, ca - growth
we want to make selling stuff online as easy as sharing a link. kind of like square, but for digital goods.
maybe the most recently stage startup on here. it's just me. you'll be super involved, have a ton of impact, and will have a substantial chunk of the company. you'll also have face-time with all of our awesome investors. i'll help you start your next company when you're ready to take the leap for yourself.
contact me using the email in my profile if you're interested.",0.6682027369023409,0.6022237928055753
"parelio | grand rapids, mi; durham, nc; or remote | <a href=""http://parelio.com"" >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets all stakeholders make better decisions, which ultimately leads to more affordable healthcare for patients.
:: senior software engineer (full-stack, python/django) ::
details: <a href=""https://parelio.recruiterbox.com/jobs/fk0k2v?referer=hn"" >
:: devops engineer ::
details: <a href=""https://parelio.recruiterbox.com/jobs/fk0k2p?referer=hn"" >","parelio | grand rapids, mi; durham, nc; or remote | http://parelio.com >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets all stakeholders make better decisions, which ultimately leads to more affordable healthcare for patients.
:: senior software engineer (full-stack, python/django) ::
details: https://parelio.recruiterbox.com/jobs/fk0k2v?referer=hn >
# devops engineer ::
details: https://parelio.recruiterbox.com/jobs/fk0k2v?referer=hn >
for all of the original description, the job is located in grand rapids, mi; durham, nc; or remote | http://parelio.com >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets all stakeholders",0.5823116271300913,0.6022237928055753
"parelio | grand rapids, mi; durham, nc; or remote | <a href=""http://parelio.com"" >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets all stakeholders make better decisions, which ultimately leads to more affordable healthcare for patients.
:: senior software engineer (full-stack, python/django) ::
details: <a href=""https://parelio.recruiterbox.com/jobs/fk0k2v?referer=hn"" >
:: devops engineer ::
details: <a href=""https://parelio.recruiterbox.com/jobs/fk0k2p?referer=hn"" >","parelio | grand rapids, mi; durham, nc; or remote | http://parelio.com >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets all stakeholders make better decisions, which ultimately leads to more affordable healthcare for patients.
• senior software engineer (full-stack, python/django) ::
details: https://parelio.recruiterbox.com/jobs/fk0k2v?referer=hn >
:: devops engineer ::
details: https://parelio.recruiterbox.com/jobs/fk0k2p?referer=hn >
• devops engineer ::
details: https://parelio.recruiterbox.com/jobs/fk0k2p?referer=hn >

• devops engineer ::
details: https://parelio.recruiterbox.com/jobs/fk0k2p?referer=hn >

• devops engineer ::
details: https",0.612019573155909,0.6022237928055753
"seattle, wa, san francisco, ca, palo alto, ca and more - splunk (full-time, h1b, interns)
a lot of people think splunk must be a terrible place to work at because they think it is an ""enterprise"" company. but the truth is, we have great jobs for a lot of people. want to work on awesome visualizations for gigabytes and terabytes of data daily? we got it. want to work on building a development platform for an extremely powerful data analysis tool? we got it. want to help make the core server that powers our extremely fast indexing and performance better? we got it.
whether it's ui, core systems engineering, dev platform or anything in between, we likely have something for you.
i personally work on the development platform in the seattle office, but i'm happy to answer questions about anything. feel free to shoot me an email (in my profile), or comment here.
also, check out our new dev portal which we launched recently: <a href=""http://dev.splunk.com"" >http://dev.splunk.com</a>","seattle, wa, san francisco, ca, palo alto, ca and more - splunk (full-time, h1b, interns)
a lot of people think splunk must be a terrible place to work at because they think it is an enterprise company. but the reality is, we have great jobs for a lot of people. want to work on awesome visualizations for gigabytes and terabytes of data daily? we got it. want to work on building a development platform for an extremely powerful data analysis tool? we got it. want to help make the core server that powers our extremely fast indexing and performance better? we got it.
whether it's ui, core systems engineering, dev platform or anything in between, we likely have something for you.
i personally work on the development platform in the seattle office, but i'm happy to answer questions about anything. feel free to shoot me an email (in my profile), or comment here.
also, check out our new dev portal which we launched recently:",0.5749926007444929,0.6022237928055753
"seattle, wa, san francisco, ca, palo alto, ca and more - splunk (full-time, h1b, interns)
a lot of people think splunk must be a terrible place to work at because they think it is an ""enterprise"" company. but the truth is, we have great jobs for a lot of people. want to work on awesome visualizations for gigabytes and terabytes of data daily? we got it. want to work on building a development platform for an extremely powerful data analysis tool? we got it. want to help make the core server that powers our extremely fast indexing and performance better? we got it.
whether it's ui, core systems engineering, dev platform or anything in between, we likely have something for you.
i personally work on the development platform in the seattle office, but i'm happy to answer questions about anything. feel free to shoot me an email (in my profile), or comment here.
also, check out our new dev portal which we launched recently: <a href=""http://dev.splunk.com"" >http://dev.splunk.com</a>","seattle, wa, san francisco, ca, palo alto, ca and more - splunk (full-time, h1b, interns)
a lot of people think splunk must be a terrible place to work at because they think it is an enterprise company. but the truth is, we have great jobs for a lot of people. want to work on awesome visualizations for gigabytes and terabytes of data daily? we got it. want to work on building a development platform for an extremely powerful data analysis tool? we got it. want to help make the core server that powers our extremely fast indexing and performance better? we got it.
whether it's ui, core systems engineering, dev platform or anything in between, we likely have something for you.
i personally work on the development platform in the seattle office, but i'm happy to answer questions about anything. feel free to shoot me an email (in my profile), or comment here.
also, check out our new dev portal which we launched recently:",0.5918957137387928,0.6022237928055753
"inspire this world. challenge yourself. make an impact.
we are a small team working on a mobile platform to discover and buy socially conscious products.
we're an early stage startup located in san francisco, ca. you will get to learn everything about building a product and a company. you will be rewarded with better than industry standard salary and equity options. the most exciting of all is to use technology to inspire people and help them to express themselves!
the backend engineer role involves parsing and indexing large amounts of data, create data backed solutions with complex algorithms and expose them as rest apis. our goal is to be the #1 shopping destination on mobile devices. the backend should scale to support hundreds of millions of devices.
the right candidate is a hacker at heart. enjoys writing elegant, robust, scalable and maintainable code using ruby and python. loves learning new technologies. have the mindset to roll up their sleeves and contribute to build a great product and a great company.
drop us a line if you would like to talk to us - redacted_email","inspire this world. challenge yourself. make an impact.
we are a small team working on a mobile platform to discover and buy socially conscious products.
we're an early stage startup located in san francisco, ca. you will get to learn everything about building a product and a company. you will be rewarded with better than industry standard salary and equity options. the most exciting of all is to use technology to inspire people and help them to express themselves!
the backend engineer role involves parsing and indexing large amounts of data, create data backed solutions with complex algorithms and expose them as rest apis. our goal is to be the #1 shopping destination on mobile devices. the backend should scale to support hundreds of millions of devices.
the right candidate is a hacker at heart. enjoys writing elegant, robust, scalable and maintainable code using ruby and python. loves learning new technologies. have the mindset to roll up their sleeves and contribute to build a great product and a great company.
drop us a line if you would like to talk to us - redacted_email'",0.5736750337812636,0.6022237928055753
"parelio | grand rapids, mi; durham, nc; or remote | <a href=""http://parelio.com"" >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets all stakeholders make better decisions, which ultimately leads to more affordable healthcare for patients.
:: senior software engineer (full-stack, python/django) ::
details: <a href=""https://parelio.recruiterbox.com/jobs/fk0k2v?referer=hn"" >
:: devops engineer ::
details: <a href=""https://parelio.recruiterbox.com/jobs/fk0k2p?referer=hn"" >","parelio | grand rapids, mi; durham, nc; or remote | http://parelio.com >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets all stakeholders make better decisions, which ultimately leads to more affordable healthcare for patients.
:: senior software engineer (full-stack, python/django) ::
details: https://parelio.recruiterbox.com/jobs/fk0k2v?referer=hn >
 :: devops engineer ::
details: https://parelio.recruiterbox.com/jobs/fk0k2p?referer=hn >



*
about the original description, the job is located in grand rapids, mi; durham, nc; or remote | http://parelio.com >
parelio builds software that helps medical device companies and their distributors make better decisions when it comes to managing inventory and surgeries. we are passionate about building an analytics-driven technical infrastructure that reduces waste and increases supply chain transparency. this lets",0.5750577282386704,0.6022237928055753
"rg labs is hiring engineers, designers and data scientists for full-time positions in san francisco. here is information about us and the positions:
<a href=""http://www.rglabsinc.com/jobs"" >http://www.rglabsinc.com/jobs</a>
ps although we're funded we're also still very small so if having a big equity slice is an important factor to you in your next role, what we can offer is very compelling.","rg labs is hiring engineers, designers and data scientists for full-time positions in san francisco. here is information about us and the positions:

ps although we're funded we're also still very small so if having a big equity slice is an important factor to you in your next role, what we can offer is very compelling.",0.6481438878589167,0.6022237928055753
"new york/nyc/remote-friendly
sfx entertainment, and the team formerly known as arc90, is looking for several people to build a brand new platform around edm (electronic dance music).
mobile developers (android + ios)
front end developers
back end developers (jvm + python)
designers
if you're interested, drop a note with some code samples or a portfolio to: redacted_email","new york/nyc/remote-friendly
sfx entertainment, and the team previously known asarc90, is looking for several people to build a brand new platform around em (electronic dance music).
mobile developers (android + ios)
front end developers
back end developers (jvm + python)
designers
if you're interested, drop a note with some code samples or a portfolio to: redacted_email'",0.5916993697628741,0.6022237928055753
"canonical - london, uk. no remote
-------------------------------------------------------------
front end engineer (qt/qml/js/html5)
looking for a great front end engineer to work on core os experience, sdk and key apps for ubuntu and ubuntu touch. ideally you have some experience in qml/qt and strong javascript skills, as well as familiarity with linux/ubuntu. front end/full stack web dev background is fine too if willing to learn new tech (qml/qt).
good visual sense also important, as much of the work will be on the ui/interactions layer, working closely with the (fun) design team.
great project, fun environment, nice co-workers and rare opportunity to kick ass on an os level.
contact: redacted_email","canonical - london, uk. no remote
-----------------------------
front end engineer (qt/qml/js/html5)
looking for a great front end engineer to work on core os experience, sdk and key apps for ubuntu and ubuntu touch. ideally you have some experience in qml/qt and strong javascript skills, as well as familiarity with linux/ubuntu. front end/full stack web dev background is fine too if willing to learn new tech (qml/qt).
good visual sense also important, as much of the work will be on the ui/interaction layer, working closely with the (fun) design team.
great project, fun environment, nice co-workers and rare opportunity to kick ass on an os level.
contact: redacted_email'",0.507179928366928,0.6022237928055753
"nimble storage | san jose, ca | full time | h1b welcome
nimble storage is one of the fastest growing storage systems company. <a href=""http://nimblestorage.com/company/awards.php"" >http://nimblestorage.com/company/awards.php</a>
looking for system software development and test engineers with expertise in c/c++/java/perl. please check careers page for specific positions: <a href=""http://www.nimblestorage.com/company/careers.php"" >http://www.nimblestorage.com/company/careers.php</a>
if interested email resume along with job position to bankim [at] nimblestorage [dot] com","nimble storage | san jose, ca | full time | h1b welcome
nimble storage is one of the fastest growing storage systems company. 
looking for system software development and test engineers with expertise in c/c++/java/perl. please check careers page for specific positions: 
if interested email resume along with job position to bankim [at] nimblestery [dot] com'",0.7056088853667939,0.6022237928055753
"amsterdam, netherlands, part/full-time, remote work possible. ================================
the energy transition model (etm) is looking for an experienced developer in one or more: ruby, rails, javascript (jquery, backbone.js, coffeescript, etc). you follow the 20%/80% rule, prefer to re-use then to program and seemlessly switch from big picture to implementation details.
we answers questions like: ""if everybody switched to electric cars, how many solar plants have to be built?"". it is used by governments, companies, teachers to evaluate strategies dealing with events like peak oil, diminishing gas reserves and new technologies.
quintel develops the etm and is a charming dutch (grown up) startup, with a central office in the center of amsterdam. our engineering-driven team (91% engineers, phds etc) get the work done during office hours, so that we can enjoy our evenings, sometimes together with afterwork-beers. the atmosphere goes from professional consultancy to monkey house in no time.
our codebase has something for everyone. 30% plain ruby, 30% javascript, 30% rails and 10% other code. we have good code, bad code, tested code, untested code. we have dsls (for our non-programmers), api, fast ec2 instances for calculations. things we did before: git as a database, custom query language to extract data from the model, massive processing within a rails request (think thousands of ruby objects calculating energy flows). visualizations with raphael.
you are an experienced developer, you think lean and solve problems creatively. you're proactive, fix first, complain later. you live in (ordered by preference): netherlands, europe, world. you'll work the first months onsite, thereafter you may go abroad and work remote (again). current dev team has an international background: italian, british, dutch, swiss, us.
reactions to: redacted_email","amsterdam, netherlands, part/full-time, remote work possible. ================================
the energy transition model (etm) is looking for an experienced developer in one or more: ruby, rails, javascript (jquery, backbone.js, coffeescript, etc). you follow the 20%/80% rule, prefer to re-use then to program and seemlessly switch from big picture to implementation details.
we answers questions like: if everybody switched to electric cars, how many solar vests have to be built?. it is used by governments, companies, teachers to evaluate strategies dealing with events like on average oil, growing gas resources resources and new technologies.
quin develops the etm and is a beautiful dutch ( grown up) startup, with a central office in the center of amsterdam. our engineering-driven team (91% engineers, phds etc) get the work done during office hours, so that we can enjoy our nights, sometimes together with afterwork-beers. the atmosphere goes from professional consulting to get team and run in no time.
our codebase has something for everyone. 30% simple ruby, 30% javascript, 30% rails and 10% other code. we have good code, bad code, tested code",0.5526616942213007,0.6022237928055753
"san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
<a href=""http://www.thumbtack.com/engineering"" >http://www.thumbtack.com/engineering</a> and <a href=""http://www.thumbtack.com/jobs"" >http://www.thumbtack.com/jobs</a>
email chris at thumbtack with questions.","san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
 and 
email chris at thumbtack with questions.",0.7270796777520862,0.6022237928055753
"san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
<a href=""http://www.thumbtack.com/engineering"" >http://www.thumbtack.com/engineering</a> and <a href=""http://www.thumbtack.com/jobs"" >http://www.thumbtack.com/jobs</a>
email chris at thumbtack with questions.","san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
 and 
email chris at thumbtack with questions.",0.7270796777520862,0.6022237928055753
"san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
<a href=""http://www.thumbtack.com/engineering"" >http://www.thumbtack.com/engineering</a> and <a href=""http://www.thumbtack.com/jobs"" >http://www.thumbtack.com/jobs</a>
email chris at thumbtack with questions.","san francisco - thumbtack - software engineer
thumbtack is amazon for services. a quarter of a million businesses have listed on thumbtack, and we connect those businesses with new customers everyday. unlike many startups, we're well on our way to being profitable.
our small team is dedicated to excellent engineering and design. we eat meals together everyday cooked by an in-house chef. we work in a beautiful old warehouse in soma.
 and 
email chris at thumbtack with questions.",0.7270796777520862,0.6022237928055753
"redi technologies (<a href=""http://www.redi.com"" >)
=========================================
locations :: new york, ny and dallas (plano), texas
background :: our mission is to “make trading better”. redi is a mature startup dedicated to taking an already successful trading platform to the next level. as a tech company that operates in the financial trading industry, we have a very different perspective and approach. our next-generation platform is focused on building a community for the buy-side, sell-side, and technology providers, bridging the wall street and the fintech startup spaces. we take a highly open and collaborative approach to building our technology (everything from c++, java, .net, ruby, angular, nodejs, chef, postgresql, etc). we need individuals with a passion for technology, and an unparalleled drive to deliver world-class software across the desktop, web, and mobile contexts. financial knowledge is not required, but a strong engineering mindset and razor-sharp problem solving skills are a must.
roles (full-time, h1b, visa supported) ::
  - software engineers
  
  - devops engineers

  - test engineers

  - product managers

we'd love to hear from you. send any inquiries or resumes to: redacted_email
- josh (cto)","redi technologies (http://redi.com >)
=========================================
locations :: new york, ny and dallas (plano), texas
background :: our mission is to “make trading better”. redi is a mature startup dedicated to taking an already successful trading platform to the next level. as a tech company that operates in the financial trading industry, we have a very different perspective and approach. our next-generation platform is focused on building a community for the buy-side, sell-side, and technology providers, bridging the wall street and the fintech startup spaces. we take a highly open and collaborative approach to building our technology (everything from c++, java, .net, ruby, angular, nodejs, chef, postgresql, etc). we need individuals with a passion for technology, and an unparalleled drive to deliver world-class software across the desktop, web, and mobile context. financial knowledge is not required, but a strong engineering mindset and razor-sharp problem solving skills are a must.
roles (full-time, h1b, visa supported) ::
  - software engineers
  
  - devops engineers

  - test engineers

  - product managers",0.6287528624596382,0.6022237928055753
"www.twig-world.com - glasgow, scotland, uk
twig is an award winning educational video streaming company. we have two main products aimed at primary and secondary school kids. www.twig-world.com and www.tigtagworld.com
we practice ci and our core technologies are python, django and html5. our small team of 12 developers is set to grow as we hiring for a range of positions.
senior server-side developer:
<a href=""https://gist.github.com/aaronbassett/b51835d7ff6cefb5d7fa"" >
devops / sysadmin:
<a href=""https://gist.github.com/aaronbassett/fee751df115d62ff9e65"" >
junior / graduate developer:
<a href=""https://gist.github.com/aaronbassett/ecc09f043fdbe2b55b52"" >
full stack developer:
<a href=""https://gist.github.com/aaronbassett/67e9c9f130fb95238ec4"" >","twig-world.com - bristol, scotland, uk
twig is an award winning educational video streaming company. we have two main products aimed at primary and secondary school kids. twig-world.com and tigtagworld.com
we practice ci and our core technologies are python, django and html5. our small team of 12 developers is set to grow as we hiring for a range of positions.
senior server-side developer:
https://gist.github.com/aaronbatt/b50b5d7f0e65 >
devops / sysadmin:
https://gist.github.com/aaronbatt/ecc09f0511f03d7f0e65 >
junior / graduate developer:
https://gist.github.com/aaronbatt/ecc09f03d7f100bll >
full stack developer:
https://gist.github.com/aaronbatt/es9c9f130f05d7f0e65 >
junior / graduate developer:
https://gist.github.com/aaronbatt/ecc09f0511f03d",0.5991368783167343,0.6022237928055753
